Nom,Ville,Departement,latitude,Adresse,longitude,Catégorie,Intérêt,N_Département
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.928079482,1 rue du palais de justice,5.468093387,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.9062565,1 rue du palais de justice,5.678159042,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.9062565,1 rue du palais de justice,5.678159042,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.856493561,1 rue du palais de justice,5.545689788,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.856493561,1 rue du palais de justice,5.545689788,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.964723739,1 rue du palais de justice,5.592945727,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.964723739,1 rue du palais de justice,5.592945727,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.8910431,1 rue du palais de justice,5.723311093,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.892456354,1 rue du palais de justice,5.751521143,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.818951725,1 rue du palais de justice,5.486598679,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.891498236,1 rue du palais de justice,5.5814424030000005,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.929005249,1 rue du palais de justice,5.615806864,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,49.023666426,1 rue du palais de justice,5.549501416,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.965575037,1 rue du palais de justice,5.451889802,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.953165197,1 rue du palais de justice,5.483439435,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.856493561,1 rue du palais de justice,5.545689788,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.866059853,1 rue du palais de justice,5.468370743,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.964723739,1 rue du palais de justice,5.592945727,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,49.026362217,1 rue du palais de justice,5.502226492,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.988615887,1 rue du palais de justice,5.560169247,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.844009401,1 rue du palais de justice,5.621721761,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.891439488,1 rue du palais de justice,5.770336966,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.8351237,1 rue du palais de justice,5.75778949,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.949851881,1 rue du palais de justice,5.526227536,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,49.000990295,1 rue du palais de justice,5.486939843,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.929005249,1 rue du palais de justice,5.615806864,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée d'art sacré de la meuse,Saint-Mihiel,Meuse,48.866879313,1 rue du palais de justice,5.729636936,Musée,Aile sud de l'ancienne abbaye bénédictine de Saint-Mihiel.,55
Musée départemental raymond poincaré,Sampigny,Meuse,48.999497948,14 rue du château,5.591623602,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.851820154,14 rue du château,5.454550665,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.983274247,14 rue du château,5.528144937,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.964723739,14 rue du château,5.592945727,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.865774979,14 rue du château,5.678513672,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.92321043,14 rue du château,5.539088334,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.828008822,14 rue du château,5.548182051,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.91085261,14 rue du château,5.486532537,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.876837937,14 rue du château,5.659422752,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.929005249,14 rue du château,5.615806864,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,49.022676248,14 rue du château,5.452331066,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.844009401,14 rue du château,5.621721761,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.87331629,14 rue du château,5.509669108,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.981340523,14 rue du château,5.432686819,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.9062565,14 rue du château,5.678159042,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.844009401,14 rue du château,5.621721761,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.844009401,14 rue du château,5.621721761,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.892346867,14 rue du château,5.497211143,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.84449642,14 rue du château,5.705311506,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.928079482,14 rue du château,5.468093387,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.9062565,14 rue du château,5.678159042,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.9062565,14 rue du château,5.678159042,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.856493561,14 rue du château,5.545689788,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.856493561,14 rue du château,5.545689788,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.964723739,14 rue du château,5.592945727,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.964723739,14 rue du château,5.592945727,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.8910431,14 rue du château,5.723311093,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.892456354,14 rue du château,5.751521143,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.818951725,14 rue du château,5.486598679,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.891498236,14 rue du château,5.5814424030000005,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.929005249,14 rue du château,5.615806864,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,49.023666426,14 rue du château,5.549501416,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.965575037,14 rue du château,5.451889802,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.953165197,14 rue du château,5.483439435,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.856493561,14 rue du château,5.545689788,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.866059853,14 rue du château,5.468370743,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.964723739,14 rue du château,5.592945727,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,49.026362217,14 rue du château,5.502226492,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.988615887,14 rue du château,5.560169247,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.844009401,14 rue du château,5.621721761,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.891439488,14 rue du château,5.770336966,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.8351237,14 rue du château,5.75778949,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.949851881,14 rue du château,5.526227536,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,49.000990295,14 rue du château,5.486939843,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.929005249,14 rue du château,5.615806864,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée départemental raymond poincaré,Sampigny,Meuse,48.866879313,14 rue du château,5.729636936,Musée,"Château néo-Louis XIII en briques et pierres de Savonnières, construit selon les plans de l'architecte nancéien Charles-Désiré Bourgon. Il est agrémenté d'un jardin en terrasses.",55
Musée de la princerie,Verdun,Meuse,49.234486191,16 rue de La Belle Vierge,5.268246693,Musée,"Hôtel particulier, construit en 1525 par les frères de Musson, deux chanoines, se trouverait sur l’emplacement supposé de l’ancienne maison du Princier, premier dignitaire du chapitre dont la charge fut supprimée en 1385. L’édifice témoigne des avancées de l’architecture civile de la Renaissance. Il reflète le goût de l’époque pour l’harmonie des proportions et l’élégance des décors sculptés. Plusieurs éléments rappellent la fonction religieuse des bâtisseurs : la petite chapelle d’inspiration gothique destinée aux prières et la galerie à deux niveaux évoquant l’architecture des cloîtres. La présence d’un jardin témoigne de la recherche d’agréments au sein de la demeure. Dominé par un érable centenaire, il a été aménagé dans l’esprit d’un « musée lapidaire » particulièrement apprécié au XIXe siècle, alors que le courant du romantisme s’épanouissait en Europe.",55
Musée de la princerie,Verdun,Meuse,49.124387573,16 rue de La Belle Vierge,5.427549969,Musée,"Hôtel particulier, construit en 1525 par les frères de Musson, deux chanoines, se trouverait sur l’emplacement supposé de l’ancienne maison du Princier, premier dignitaire du chapitre dont la charge fut supprimée en 1385. L’édifice témoigne des avancées de l’architecture civile de la Renaissance. Il reflète le goût de l’époque pour l’harmonie des proportions et l’élégance des décors sculptés. Plusieurs éléments rappellent la fonction religieuse des bâtisseurs : la petite chapelle d’inspiration gothique destinée aux prières et la galerie à deux niveaux évoquant l’architecture des cloîtres. La présence d’un jardin témoigne de la recherche d’agréments au sein de la demeure. Dominé par un érable centenaire, il a été aménagé dans l’esprit d’un « musée lapidaire » particulièrement apprécié au XIXe siècle, alors que le courant du romantisme s’épanouissait en Europe.",55
Musée de la princerie,Verdun,Meuse,49.276492681,16 rue de La Belle Vierge,5.36904443,Musée,"Hôtel particulier, construit en 1525 par les frères de Musson, deux chanoines, se trouverait sur l’emplacement supposé de l’ancienne maison du Princier, premier dignitaire du chapitre dont la charge fut supprimée en 1385. L’édifice témoigne des avancées de l’architecture civile de la Renaissance. Il reflète le goût de l’époque pour l’harmonie des proportions et l’élégance des décors sculptés. Plusieurs éléments rappellent la fonction religieuse des bâtisseurs : la petite chapelle d’inspiration gothique destinée aux prières et la galerie à deux niveaux évoquant l’architecture des cloîtres. La présence d’un jardin témoigne de la recherche d’agréments au sein de la demeure. Dominé par un érable centenaire, il a été aménagé dans l’esprit d’un « musée lapidaire » particulièrement apprécié au XIXe siècle, alors que le courant du romantisme s’épanouissait en Europe.",55
Musée de la princerie,Verdun,Meuse,49.20138225,16 rue de La Belle Vierge,5.298261792,Musée,"Hôtel particulier, construit en 1525 par les frères de Musson, deux chanoines, se trouverait sur l’emplacement supposé de l’ancienne maison du Princier, premier dignitaire du chapitre dont la charge fut supprimée en 1385. L’édifice témoigne des avancées de l’architecture civile de la Renaissance. Il reflète le goût de l’époque pour l’harmonie des proportions et l’élégance des décors sculptés. Plusieurs éléments rappellent la fonction religieuse des bâtisseurs : la petite chapelle d’inspiration gothique destinée aux prières et la galerie à deux niveaux évoquant l’architecture des cloîtres. La présence d’un jardin témoigne de la recherche d’agréments au sein de la demeure. Dominé par un érable centenaire, il a été aménagé dans l’esprit d’un « musée lapidaire » particulièrement apprécié au XIXe siècle, alors que le courant du romantisme s’épanouissait en Europe.",55
Musée de la princerie,Verdun,Meuse,49.131906992,16 rue de La Belle Vierge,5.381934452,Musée,"Hôtel particulier, construit en 1525 par les frères de Musson, deux chanoines, se trouverait sur l’emplacement supposé de l’ancienne maison du Princier, premier dignitaire du chapitre dont la charge fut supprimée en 1385. L’édifice témoigne des avancées de l’architecture civile de la Renaissance. Il reflète le goût de l’époque pour l’harmonie des proportions et l’élégance des décors sculptés. Plusieurs éléments rappellent la fonction religieuse des bâtisseurs : la petite chapelle d’inspiration gothique destinée aux prières et la galerie à deux niveaux évoquant l’architecture des cloîtres. La présence d’un jardin témoigne de la recherche d’agréments au sein de la demeure. Dominé par un érable centenaire, il a été aménagé dans l’esprit d’un « musée lapidaire » particulièrement apprécié au XIXe siècle, alors que le courant du romantisme s’épanouissait en Europe.",55
Musée de la princerie,Verdun,Meuse,49.147737796,16 rue de La Belle Vierge,5.451607741,Musée,"Hôtel particulier, construit en 1525 par les frères de Musson, deux chanoines, se trouverait sur l’emplacement supposé de l’ancienne maison du Princier, premier dignitaire du chapitre dont la charge fut supprimée en 1385. L’édifice témoigne des avancées de l’architecture civile de la Renaissance. Il reflète le goût de l’époque pour l’harmonie des proportions et l’élégance des décors sculptés. Plusieurs éléments rappellent la fonction religieuse des bâtisseurs : la petite chapelle d’inspiration gothique destinée aux prières et la galerie à deux niveaux évoquant l’architecture des cloîtres. La présence d’un jardin témoigne de la recherche d’agréments au sein de la demeure. Dominé par un érable centenaire, il a été aménagé dans l’esprit d’un « musée lapidaire » particulièrement apprécié au XIXe siècle, alors que le courant du romantisme s’épanouissait en Europe.",55
Musée de la princerie,Verdun,Meuse,49.236657997,16 rue de La Belle Vierge,5.329344314,Musée,"Hôtel particulier, construit en 1525 par les frères de Musson, deux chanoines, se trouverait sur l’emplacement supposé de l’ancienne maison du Princier, premier dignitaire du chapitre dont la charge fut supprimée en 1385. L’édifice témoigne des avancées de l’architecture civile de la Renaissance. Il reflète le goût de l’époque pour l’harmonie des proportions et l’élégance des décors sculptés. Plusieurs éléments rappellent la fonction religieuse des bâtisseurs : la petite chapelle d’inspiration gothique destinée aux prières et la galerie à deux niveaux évoquant l’architecture des cloîtres. La présence d’un jardin témoigne de la recherche d’agréments au sein de la demeure. Dominé par un érable centenaire, il a été aménagé dans l’esprit d’un « musée lapidaire » particulièrement apprécié au XIXe siècle, alors que le courant du romantisme s’épanouissait en Europe.",55
Musée de la princerie,Verdun,Meuse,49.261785827,16 rue de La Belle Vierge,5.409714176,Musée,"Hôtel particulier, construit en 1525 par les frères de Musson, deux chanoines, se trouverait sur l’emplacement supposé de l’ancienne maison du Princier, premier dignitaire du chapitre dont la charge fut supprimée en 1385. L’édifice témoigne des avancées de l’architecture civile de la Renaissance. Il reflète le goût de l’époque pour l’harmonie des proportions et l’élégance des décors sculptés. Plusieurs éléments rappellent la fonction religieuse des bâtisseurs : la petite chapelle d’inspiration gothique destinée aux prières et la galerie à deux niveaux évoquant l’architecture des cloîtres. La présence d’un jardin témoigne de la recherche d’agréments au sein de la demeure. Dominé par un érable centenaire, il a été aménagé dans l’esprit d’un « musée lapidaire » particulièrement apprécié au XIXe siècle, alors que le courant du romantisme s’épanouissait en Europe.",55
Musée de la princerie,Verdun,Meuse,49.27849972,16 rue de La Belle Vierge,5.327912281,Musée,"Hôtel particulier, construit en 1525 par les frères de Musson, deux chanoines, se trouverait sur l’emplacement supposé de l’ancienne maison du Princier, premier dignitaire du chapitre dont la charge fut supprimée en 1385. L’édifice témoigne des avancées de l’architecture civile de la Renaissance. Il reflète le goût de l’époque pour l’harmonie des proportions et l’élégance des décors sculptés. Plusieurs éléments rappellent la fonction religieuse des bâtisseurs : la petite chapelle d’inspiration gothique destinée aux prières et la galerie à deux niveaux évoquant l’architecture des cloîtres. La présence d’un jardin témoigne de la recherche d’agréments au sein de la demeure. Dominé par un érable centenaire, il a été aménagé dans l’esprit d’un « musée lapidaire » particulièrement apprécié au XIXe siècle, alors que le courant du romantisme s’épanouissait en Europe.",55
Musée de la princerie,Verdun,Meuse,49.194141993,16 rue de La Belle Vierge,5.43324712,Musée,"Hôtel particulier, construit en 1525 par les frères de Musson, deux chanoines, se trouverait sur l’emplacement supposé de l’ancienne maison du Princier, premier dignitaire du chapitre dont la charge fut supprimée en 1385. L’édifice témoigne des avancées de l’architecture civile de la Renaissance. Il reflète le goût de l’époque pour l’harmonie des proportions et l’élégance des décors sculptés. Plusieurs éléments rappellent la fonction religieuse des bâtisseurs : la petite chapelle d’inspiration gothique destinée aux prières et la galerie à deux niveaux évoquant l’architecture des cloîtres. La présence d’un jardin témoigne de la recherche d’agréments au sein de la demeure. Dominé par un érable centenaire, il a été aménagé dans l’esprit d’un « musée lapidaire » particulièrement apprécié au XIXe siècle, alors que le courant du romantisme s’épanouissait en Europe.",55
Musée de la princerie,Verdun,Meuse,49.09985664,16 rue de La Belle Vierge,5.33091105,Musée,"Hôtel particulier, construit en 1525 par les frères de Musson, deux chanoines, se trouverait sur l’emplacement supposé de l’ancienne maison du Princier, premier dignitaire du chapitre dont la charge fut supprimée en 1385. L’édifice témoigne des avancées de l’architecture civile de la Renaissance. Il reflète le goût de l’époque pour l’harmonie des proportions et l’élégance des décors sculptés. Plusieurs éléments rappellent la fonction religieuse des bâtisseurs : la petite chapelle d’inspiration gothique destinée aux prières et la galerie à deux niveaux évoquant l’architecture des cloîtres. La présence d’un jardin témoigne de la recherche d’agréments au sein de la demeure. Dominé par un érable centenaire, il a été aménagé dans l’esprit d’un « musée lapidaire » particulièrement apprécié au XIXe siècle, alors que le courant du romantisme s’épanouissait en Europe.",55
Musée de la princerie,Verdun,Meuse,49.240176838,16 rue de La Belle Vierge,5.40155898,Musée,"Hôtel particulier, construit en 1525 par les frères de Musson, deux chanoines, se trouverait sur l’emplacement supposé de l’ancienne maison du Princier, premier dignitaire du chapitre dont la charge fut supprimée en 1385. L’édifice témoigne des avancées de l’architecture civile de la Renaissance. Il reflète le goût de l’époque pour l’harmonie des proportions et l’élégance des décors sculptés. Plusieurs éléments rappellent la fonction religieuse des bâtisseurs : la petite chapelle d’inspiration gothique destinée aux prières et la galerie à deux niveaux évoquant l’architecture des cloîtres. La présence d’un jardin témoigne de la recherche d’agréments au sein de la demeure. Dominé par un érable centenaire, il a été aménagé dans l’esprit d’un « musée lapidaire » particulièrement apprécié au XIXe siècle, alors que le courant du romantisme s’épanouissait en Europe.",55
Musée de la princerie,Verdun,Meuse,49.188510606,16 rue de La Belle Vierge,5.216481328,Musée,"Hôtel particulier, construit en 1525 par les frères de Musson, deux chanoines, se trouverait sur l’emplacement supposé de l’ancienne maison du Princier, premier dignitaire du chapitre dont la charge fut supprimée en 1385. L’édifice témoigne des avancées de l’architecture civile de la Renaissance. Il reflète le goût de l’époque pour l’harmonie des proportions et l’élégance des décors sculptés. Plusieurs éléments rappellent la fonction religieuse des bâtisseurs : la petite chapelle d’inspiration gothique destinée aux prières et la galerie à deux niveaux évoquant l’architecture des cloîtres. La présence d’un jardin témoigne de la recherche d’agréments au sein de la demeure. Dominé par un érable centenaire, il a été aménagé dans l’esprit d’un « musée lapidaire » particulièrement apprécié au XIXe siècle, alors que le courant du romantisme s’épanouissait en Europe.",55
